customer_id,customer_state,customer_city,cohort_month
de327c7cc3e5a2fefe81a9d82b7ab62c,SP,sao paulo,2017-08
aefec1b0fbd84bd657331ae511e9caaf,SP,santo andre,2017-02
e70808c5e901bbcdaa7e81debc8a00f2,RJ,rio de janeiro,2018-01
bcea3f9efd9e4a6cb1f5a56da1db774c,SP,campinas,2017-02
f5d3edcebfcebc74aff71df367e8fcaa,MG,uberlandia,2018-07
9854c9cfeaac5f4b38aab3eeab5c9fff,SP,guarulhos,2017-07
6faab3b9f8a0726d66e665735607fb5e,SP,sao paulo,2017-04
d631a5bed3eaccc6ac18a3f8f1f574ba,RS,porto alegre,2018-04
2a9ecad3d337b65d5ef9bca0eebd82fd,SP,campinas,
cdc53d21f92be8500522f11941f93ac4,SP,santos,
bd2a65f59b0fecd4fc0b1e8e9dec8d5f,SP,guarulhos,2017-04
a8c9e9fbf7997ad28d0d6e2bf8bae8ce,GO,goiania,2017-02
877bd2fbbcbbda5f2a1aee3483cdff0a,MG,contagem,
d2c7e6e7dd1efedd2ae4dfbb5a91c7de,RJ,rio de janeiro,2018-08
4d31ca45d29aca6bccecca54b99de149,SP,sao paulo,2018-01
2ffa9091db1f7ffeebfc9cfebf18ba75,BA,salvador,2017-01
6306bed34ebf2e0fffcabbccdbfe8daf,SP,sao paulo,2017-12
dcfa2b9ac9e090ff3bcc8cd3bbea37b8,SP,sao paulo,
ecae44ab4bb17b4f2d5fa6ff5cd43f6c,MG,contagem,2017-07
ccf14fb504bceeffb677b7e20aa55bfd,SP,santo andre,2018-08
213ade8949fee19a3d00fd8c8ce39426,RS,caxias do sul,2018-02
4adbd7f71eea1a722a4b54ef81c4fdad,SC,joinville,2017-09
cc0f686dc9ac1ca958d933bef1cf4aec,MT,interior,2017-04
ad4a09aa0dfe787c6d0daaef037adeea,RJ,rio de janeiro,
14ca93d68af3f376de58eaed292ad8f0,RJ,nova iguacu,2018-02
6b4f783fae17d7f1adaffc80fd97819a,SP,santo andre,2018-07
4b5790e87f8b2cd2eabadeef95afd0a3,SP,campinas,2017-07
db087dccb6aaed541fc9dbca4df5ccde,SP,sao paulo,2018-03
dfb131bb3ecbc2f42adc773e6646b334,SP,guarulhos,
b2b11adfc1a7adffa44e99cc823fcbb7,RJ,nova iguacu,2017-01
dadc6fee3cedfde8c113e8ed3c99ed91,RS,caxias do sul,2017-06
bee31f6d7bdeebc8fe8fccde2dd1b105,BA,salvador,2018-07
bd5f66a90a169edbdec2a917ba170da2,PR,londrina,2017-09
38ceeebcf8e1b55319ecfcf1cface2ed,SP,guarulhos,2017-10
c8f3ece631ec6e7fc5ec4daca262fad4,MG,uberlandia,2017-01
efc91d67d107efa7eb8e58dfe9881c1d,SP,santo andre,
0c0d1bfd92d7a51115cf0dbb11cb8bba,SP,santo andre,2017-08
985d22eade96adefd5eb20b500d5e059,RJ,niteroi,2017-01
dc7dedb9bbc018dfb9c48cad61df1c6a,SP,sao paulo,2017-09
fc37fd65d0a211c23cd8e9cf92df5148,DF,brasilia,
9c1ca1f62bbbbc5a12a800f7aa836828,SP,sao paulo,2017-05
63c489b8cfdc5b09d2ad79d7380bb7f9,PA,interior,2017-09
45bba29eaacaedce0dafb7fc3c9424e1,PA,interior,2018-04
f2efa9403b7fff6c77fdb10dc2d4c485,MT,interior,2017-05
449a15382a3cecccef2ace732bc6b8ec,SC,joinville,2017-10
26736e1d2cfbbff108d8e716b99c2dc7,MS,interior,2017-06
e2f2aa27dfa8fdfbaddcfde02faf6d76,MS,interior,2017-05
0bfea4fe6bbaeba5cd1ddaffa7e991ee,MG,belo horizonte,
eae7465f2d41bacf48ed9e0cfcf7dbd8,GO,goiania,2017-08
641d62d0c1f2a303b630f8c50ce3c2cd,RS,porto alegre,2017-09
08ffd1b2dd5a7b05ab6af4faf7dfb7da,RJ,niteroi,2017-02
2e53cfd50290c9caf0aafad5110afdff,MG,uberlandia,2017-04
b8b6cc92610d2a38d143fe269fcb1bfd,SC,florianopolis,
bfedc07adeeb9cda8ba1422f4e2842d4,SP,santo andre,2017-10
f60b2adc4ac5ecf3dc1ab1afb7ef8b50,GO,goiania,2017-01
c945aeadedeac2d91ae0a1fc061cbe0b,RJ,rio de janeiro,2017-02
bfe7edbecfd8bee3a479a3dbb39cdbf6,SP,santos,2017-11
b04bdd11a6ffe383da4ceaaed8b7ed3a,MS,interior,2018-01
9ee969c7b5677c1e16a9fcdbea81c752,SP,sao paulo,2018-02
e71bd3465c8aaddf1cf6c84a4b64951d,SP,sao paulo,2017-01
9fd0b25ee40f3ccc7f193f2cc97e8952,RJ,niteroi,2017-08
226abf7dadaf2e3c40bab0ad5c91b8db,MA,interior,2017-07
0edb44cb4e8e34aa6ec5ba0a5c786c1b,SP,santo andre,2017-06
feb6c04aff82be7e2ea9becee50c7eb5,GO,goiania,2017-10
b03c5f29c93bb3986ceb9dbcab36a3ed,GO,goiania,2018-02
e09685d10eba8d7d66cfe16cbc00020d,SP,santos,2017-01
bd0bf47c84669cdba4a2ca07ce8e03b8,PA,interior,2017-03
f323c9ea4d5c54196367c0695dbede86,SP,sao paulo,2017-03
f4bbfaddc54afa0d93bca835a53f1e98,AM,interior,2017-06
0afd07e5dddead3e2deab9b444f2ac3a,SP,campinas,2017-01
ed77d7ae23eb6b977eb58ef12a128d0a,PR,curitiba,2017-06
4ba0d07b1fa5ac40e5cb60bb92b8fbeb,SP,santos,2017-10
9acee40bf2bfb06d54aea4369d51a385,RJ,nova iguacu,2017-04
f2caf5cc53e2bf8cfd5b3cacf7c2daba,SC,florianopolis,
9457c7a2e4788d0f52bcff0e0ccc33a3,SP,guarulhos,
cfc4425fa7d6fe8bc27da276b5d4c483,GO,goiania,2017-01
eecbebad4ab1b964e5f211cfbf35c2fd,GO,goiania,2017-11
ca70ec6c8e2d91a8abdd96d9be586bfb,RJ,nova iguacu,
b6d9f40bc6cfe03bc43c854c053dd9e4,RS,caxias do sul,2018-05
3e0cadfb6a86ff0b95dbb1b5d2ca9bed,SP,campinas,
9effd87dc79a1e2a3a2f577d2a3eeffc,RJ,nova iguacu,2017-01
a5cddde1871cd9aabfa02e0fed5efb70,SP,guarulhos,2017-12
511c5a049479bdfd134d5ac5c5b851d2,PR,londrina,2017-04
ac7ad1492220da43adfbee6b5bab16be,SP,guarulhos,2017-04
b42faa00eae8aefcc6acecee43c9bacc,SP,campinas,2017-01
1ffda05aba989586de39bdfb161ea7df,RJ,rio de janeiro,2018-05
a3bbf21d683cfbcabf40af616daacbd8,MG,uberlandia,2018-07
1de500f1cc7fbc2a8fe4ed40a2a8feb3,SP,sao paulo,2018-05
4b0771fe1b4dfeee60eb3c78c7dbcfe9,RS,porto alegre,2018-06
baef20e3a895d2a0e5c08285d31fa8ae,SP,sao paulo,2018-04
bbfae2cfd4c882970f6a1ff8eba90699,SP,santos,
1b7ee3eefffd7d54ec6a2da3a02aabbc,SP,sao paulo,2018-04
cc58887baacf888cb8f57bad0edf1ceb,RJ,niteroi,2017-08
f0add1d9dc6ffcb1b4a3badeb516ed4d,RJ,nova iguacu,2017-01
53d64b2bbe7aeccf3ea4e49590bd714c,SP,campinas,2017-01
8b0fa9efd46d85bcc2d4a7dcea7991b4,MG,uberlandia,2017-01
eebc77da9b8900fd456a0fda9fd56cf1,SP,santos,2017-02
d11ec3e8873f3e93fd1ce92feae9567c,MG,contagem,2017-09
34f1a4b3872ee9a46aeda6f5ad4cb7ad,RJ,niteroi,2018-01
95cf1564ea2d2f39616d6be608e3d56b,SP,sao paulo,
f607a5efd0ce4cbb80506dbbe82f4a94,MA,interior,2018-05
3ecb4340cbfb1f3efd332238984ba4da,SP,guarulhos,
a3c8e53257f72ae0fdbc2beca30bdbcf,SC,florianopolis,2017-01
4de6b2a3aaa226cd882f59d14ceff41a,SP,campinas,2017-02
e8b5e92baaed6ea74ea12b3fe35ae9cf,RS,caxias do sul,2017-01
db69617a3936e92d54cc40208806bea4,PA,interior,2017-08
7ad1cb1aed84e392f7dbaafbe656b834,SP,santos,
2accebf39af62fbc8a20dbb5cd8d77ea,RJ,rio de janeiro,2017-12
0faafefd390aae5ecc744427de13f87c,SP,guarulhos,2017-09
c74886aecedbdedddb0053468ffdf7ee,SP,santos,
a418fa41ab9da9fa15ed6ff1947a45ed,SP,guarulhos,
1f9634600fa1afafef7c66edc68d4079,RJ,nova iguacu,
7a641c7bd4bd46f8a07e3edcccd6f0f4,SP,sao paulo,
fffba6beeab850bb8ec5da6b6ffd4f4e,RJ,nova iguacu,
d792e7aabc62c33cd479907cf1df15cb,RJ,rio de janeiro,2017-01
bbae71e80fadccb74c14b10c3b9df230,SP,santos,2017-02
39f9dc6c95f3c523aa05cc2325fd7999,MT,interior,
a277df7dd4cdba0aaddac070be80da90,SP,santos,2017-01
cf2c1ebf0df370abd7e2c0e7fa8ffcb4,SP,santo andre,2017-02
e81bc1ef3ecc8723c2784eee5fbddad7,RJ,niteroi,2017-04
aaecea6c9e210573d1d08a20ddb8efea,RJ,nova iguacu,2017-10
be0e9d980c5ae024b1ae3b1de4fb41ed,MS,interior,2018-04
2481eadb2d112309e23cef636917c41d,RJ,nova iguacu,2017-08
26589f27bcb042df8fa03adfeb9e76f1,GO,goiania,2017-10
cb13a54a8bd2ae66251cac2b01f13dcf,SP,santos,2017-09
1eb8f2dc118cafeff2acdd178afd0e2e,GO,goiania,
1de4bb6ee888bb83520aaab3e657dfba,MG,contagem,
5bf4b67965794d09dfa4c8c5e6e4b30d,RN,interior,2017-05
cb7cae5fad0e84505635a962d23fbfaf,SP,santo andre,2017-10
ae29c76af55a982cebffaacab7e2a9a1,SP,guarulhos,2017-02
fa5f56b1abfa7eebe8f03f5b1ae3ab39,SP,santos,2017-06
b99e914ed5330d9bcdb4b807aafcb6af,PR,curitiba,2018-03
826efa78fe551e2236ab39e8e90f06ff,PR,curitiba,2017-09
c32cfbbff053cd05bdbfd1cddec7ab45,SP,sao paulo,2017-11
0fbb252e64c0aa3650ca63401ea1c4bf,SP,sao paulo,2018-02
fcb425dbb18463bdf134abc6e57fe9ad,PR,curitiba,2017-03
8ebdd91d80bbabf3b3c63abd363534cd,SP,santo andre,2017-06
3dab397bc96f7e4aa4b61a977fb5daa2,GO,goiania,2018-05
7cbe53aabfc25c28425c648dc1fdae44,SP,guarulhos,2018-01
6eeeacadebb18baedadfdfe2127c1eba,CE,fortaleza,2017-01
c5dae54839a14aaf4dfe8c1efa6bf841,SP,sao paulo,2017-10
29f9a8d06d5f122c86c50f8a6e0fe9de,RJ,rio de janeiro,2017-03
c8acc2cf53bf25f2ca33c0b9abdb4ddb,SP,sao paulo,2017-03
d1d4ffb6d2c30f60bad10eaff1850068,SC,florianopolis,2017-02
d063bc2dd9ebeba8429ec951c59ff128,DF,brasilia,2017-04
edfcb285382cf2e5a2eefd6003faef55,MA,interior,
85aed0f6ba4c6caff6de00c7aea5eec9,PR,curitiba,2017-07
ea79836bdae04acdb7d88a77fa9cedba,PR,curitiba,
9fbb0862b0f2efd5d8e32e3510c3c09f,SP,sao paulo,
fbceed46a73dfb9fa0aca6234da1efc7,SP,sao paulo,2017-04
67bfedd81afb5a219554f2c9d07eaefc,MG,contagem,2017-02
7c4098b230ecef0cc8a6ddbbec3cc1d7,SP,campinas,2017-02
4887e432a803b59a4a0cb1d9c1d6cb9f,SP,guarulhos,
bdb22af66bb1ec6f6ac6fdde85e38a05,PA,interior,2017-09
2369ff56aa4bcbcaa9691cfaa28bf5ab,SP,sao paulo,2017-04
ce92debb3bef2ea0eb27e14d9f9e8875,SP,guarulhos,2017-05
bdeeddacc129ae3b744ac41d641afbfa,SP,guarulhos,2018-04
bcaf2bdd4fbc8d16c504893bbf4b884a,SP,guarulhos,
2f204b1e1d4b8caa2afbd6cc5ef5dfb8,SP,santo andre,
8c698fcface4ba97ffbadc9c0dbea88f,SP,campinas,2017-09
6ba7b3e6c295b6ae3426bcfe52cd3075,SP,santo andre,2017-03
b120171dc9b97af16f21cde4d1ec89ee,SP,guarulhos,2017-08
9ede14bf1ca0a38cef6bb2fdcfcc33f3,SP,santos,
a0bfb73a776f888aeb4e689e1f41666e,SP,santo andre,2017-03
6822af5fbb787692a325349b3ec0d300,AL,interior,2017-12
4ffd6b4eb3fff2efda18baed5db181e0,PA,interior,2017-07
f4c3414eddd4affcac6aee59adaecb8a,MG,belo horizonte,
2cecca4e8ceedfbecc0f87da32d81f31,SP,guarulhos,2018-07
f97f02b9536f85dff8083a15bff11e89,SC,joinville,
fdb7ec7aa8dff7e4adbcfdf0388ba86b,GO,goiania,
93ef7b920b0bdaa35d03ff94ad4ffa65,RJ,nova iguacu,2017-01
cfefa23ace0eaf0eba299ac03bad3ae8,BA,salvador,2017-02
909bdf4c7bb583ac237a77b6fbaefae4,SP,santo andre,2017-07
e16e87fb704b5a34ae3cce9db1cb40bd,PA,interior,2017-04
8e4abdfbd9dfa240e5a4f9ce3a8a443c,AL,interior,
b5f8d23d1a89c4637fe80287803eed8b,BA,salvador,2017-10
61562cbae51afe0b69bec4acbfcd040b,RS,caxias do sul,2018-05
8c2b6e67b7d3fdebf5cca7d83052b744,SP,guarulhos,2018-04
db3c1dc4a01bef403bf7adeabf2dac7c,BA,feira de santana,2018-03
36acfdcfbddc50dd8dd4ade8c4dbfecf,MG,uberlandia,2017-04
d741d84b0d9cab51bfba1fd24613f718,SP,santo andre,2017-08
e66dc84514aac9e9e920b66d6cabe9a8,SP,guarulhos,2018-07
9ffbac2a6beaafc6c3a25eea9ce088d4,SP,santo andre,2017-01
efbfb1f2c29ceab3cdbc7a77bb6be9df,RJ,nova iguacu,
de60bbaf77fe1571bee4a02b0e9ae980,RJ,niteroi,2017-04
3d3cfffbbee7ae9b517fa01f9ecefcb0,RJ,rio de janeiro,2017-08
cd39a2f50bccfa95ead72a8cbaf1414a,SP,santo andre,2017-04
9f1adf36bbcbc8eaf1b70efcdcf56cd7,PE,recife,2017-08
ce8dd7ffaa31dde05ddcdbc7372fac24,SP,sao paulo,2017-08
0d008d9beceeea2ddbb3eff5a93014ea,RJ,nova iguacu,2018-03
82c8b61f7a3da9dfdd85baac6dbd458d,SP,santos,
8d3bdd9b2af20f51badbc4ac8abdd6f3,RJ,nova iguacu,2017-04
75acbce785cdc2d9ff3324f284c707cf,SP,santos,2017-04
d8a6fbb3ec1c3a0ea3f1dec2dd2a83ef,MG,contagem,
bb349afafe0c93af231a52f19fc29855,DF,brasilia,
9fa22ecafb6300dc79f4dda654ec098b,SP,santos,
36fb5d1cefce1798e9376c573cb4dc7c,BA,feira de santana,
c3fb9ae973902aad8c6cf8aabbb63eab,MS,interior,2017-10
540617b5df41bf95afaf5aa084d1724b,SP,guarulhos,
29294f27b0a6fdc4aea1d2c0f70dba38,MG,belo horizonte,2018-05
0df22bcaae6eb7aa8485ceceaaab26d5,DF,brasilia,2017-01
8fce5fa3714eff293be5da5339be8f0f,MG,uberlandia,
7b781de30bcefc94baef67a12ddfa59f,PA,interior,2017-12
bbae5b863b1b36f8cc5aa41a7ce8268d,SP,guarulhos,2017-02
dcf3ba32d2eaa19fbacdc4aa4b7f5e9a,SC,joinville,
815b0ecd4dbae5552ede8775977ffdbc,SP,santos,2017-06
362e5e03f1deb101a84b3c15d3bf0fe2,DF,brasilia,2017-09
5fff6e4fc0b7c63bcec5bed4bf8f2dc3,SP,campinas,2017-02
e698eed46a34fe1bb6ac743bf6c4d5b7,SP,santo andre,2017-05
a4cb4efe23be529f511ccc107aac7c0b,RS,porto alegre,2017-06
4cbbfabbf1facbda3b671833966ab1de,MA,interior,2018-07
2c4a3a1ec4c12aab8ebffffcccbf9ab6,PE,recife,2018-02
f66a4ae7ccd105ebbd52d69fa2b2dbd4,SP,guarulhos,2017-05
5e9b423ea3f0ee1449aa3b584c0046a3,MG,belo horizonte,2017-03
abfb90d55e5a750de345e1ade3afdbd3,RJ,niteroi,
27b697312a8b4cddaf70c35efd2be01f,SP,santo andre,2017-10
fa140df57a6f9ecafffaa9e1478acb9b,AL,interior,2017-04
dab9a897477a4209e484cecdced7de07,RJ,rio de janeiro,2017-01
5c23acda581fc5535db49cbbb9a8a2d0,RJ,nova iguacu,2017-11
7bcb07cac6d81e65208c5fadbdb5db5b,PA,interior,2017-07
f1fc1bdfcb22c8a4b3838e408401b30a,SP,santo andre,2018-04
a04df331de2f8469cbe9eaa0b9a50f21,PA,interior,2017-01
461d9e36faaabc2548debeba73bb231a,SP,santo andre,2018-02
ec9aacbe1efbceccfe35cd1f38a45ec9,SP,santo andre,2017-11
7b0ddd59a80c1c0e3bcd0edb3cdefb22,RJ,niteroi,
641ffa04e1fdcaed520d8ddbab4afd5a,SP,sao paulo,2017-02
45cef0f6b8bc9f7e367a7a02efe5ccf4,SP,santo andre,2018-03
e5acc9ebbff0bd53dd83dc48cdd5408d,PR,curitiba,2017-03
f211bcab4571f71bb13e9e45c94ccc37,SP,guarulhos,2017-10
11bc39a8534f0bea05df52f6f0908bd3,RS,caxias do sul,2017-08
d42e74a2ec3edb44bce0e04b0849cfc3,RS,porto alegre,
63fdac5bcc41fbf0d7fe29d787b4ee18,SP,santos,
efccefc3cb0d9bfd15c524a04f33e4b0,SC,joinville,2017-03
ebfe2b7d39abc2de8716cbb2ed85c7be,ES,vitoria,
29a1e44c3eca2051ba8f37faccc3b4af,SP,guarulhos,
25c954abf0bc5ee8ae4cfbff4482b0ae,SP,santos,2017-08
eb1abafc2b1db2d370bdd82bbf18ebe7,SP,campinas,2017-05
d400fad0f9e826ada2f53dfdcb58e60b,SP,sao paulo,2017-11
2a557ada949bfce14dcef7fea74828d0,SP,guarulhos,2017-10
aae8f9a6f17fbe498ecbed54af6cb093,RJ,nova iguacu,2017-07
4152e10fa4ecafb6aefdec875daf3f03,SP,santo andre,2017-03
51caa872c0e66e23c6f5131faab10d0d,RS,caxias do sul,2017-02
bff39e7bc4b2ee00ff1ccbd15d27bb19,SP,santo andre,2017-07
bacdaacbe465bd1db9fc7bd8aa505ecf,MG,contagem,2017-08
ee6dae45fff83cebde60abfec8596ede,SP,santo andre,2017-02
c310eaec759cdf653cb11ac87ba6b8c3,MG,belo horizonte,2017-03
bda40dd93db29760dbf56ba5ccece766,MG,contagem,2017-06
86dd7fd4c5bfbfacf81ba4bbfae39afc,CE,fortaleza,2018-02
738836baead9dbc41bdccccbbc42fb6d,SP,sao paulo,2017-05
4933afc6fba8a2b7d55f743accc9e5c6,RJ,rio de janeiro,2017-04
ffee2c8cd5efee8bf2c8d57e337a0dcf,AM,interior,2017-03
33b15f7d0b3dd9fe7dca1870eabd0b4c,RJ,rio de janeiro,2018-07
257072abda77b7789b3fb04945d2a383,MG,belo horizonte,2017-08
e82608f4445a2ccaedcfc7dbfe6f49c0,SP,santo andre,2018-06
baf81a2fdf3dfc2e1d84efedd64fcbad,MG,contagem,2018-05
da7b771caaf8e60ae0d3e153b14db340,SC,joinville,2018-04
faf4c6f136c95789da16f27b68e7fdad,RS,porto alegre,2017-02
6ed89ecfeebac8d152f29bd61395e46b,RS,porto alegre,2017-06
baeab97c3db7a474ec20a7e3afc3bf0e,GO,goiania,2017-02
daeb6cbeaf2456d4a67dec36ef3a4bcb,ES,vitoria,
e96a858ebeb7e8cd9db83760af8ff5fc,MG,belo horizonte,2017-10
ccedcdf1a6b553912a2cdc20b91527a9,SP,sao paulo,2017-05
892e278f1c03ddcc35ab58d2d545a556,RS,porto alegre,2017-01
01c8d9800b6ea8c1fbd6af33cf2da7aa,RJ,nova iguacu,2017-06
f2f98fffb2bb2b19cb57a6c8dc3ad69f,SP,santo andre,2017-12
24c8144d4da3d0e5eedcc54111d93dea,PR,curitiba,2017-05
fac8a0f7efd7aedaf69efcca5de74ac9,SP,sao paulo,2017-09
e4834cfddfa23b5f2d8fbf7d33d1a2cb,PE,recife,
7b6b02e6ffcdbcf9c5db824fe1c0f2c4,SP,santo andre,
dc859b3ee19db370ae3eafb6c4a52cfc,SP,santos,2018-06
cb036147ae171fde21bbe4b2afeaf1be,PR,londrina,2017-12
fcce7cb2aa169ceea43f2aca5dfbff4f,RS,porto alegre,2017-05
dd2bd90fd61cb4bd2fe132fe0adcbb41,SP,guarulhos,2017-02
2cc79ae1687ecea9cacbea6923f8ff99,SP,sao paulo,2017-05
7f880fc3b74bc3b5fb524fef97fb26ec,SP,sao paulo,2017-01
8dcbbb5f5fc8d002e6cf1c0f61a6e1a0,SP,campinas,2017-06
97ff94cacc870003cecbd0ac4e98b04c,MT,interior,2017-02
dbb6bcacc9dfb08cbcd93ba3f4d32286,SC,florianopolis,2017-08
53ec5eeba42809f6952377b2c3493938,RJ,niteroi,2017-03
b1ba4aa7ed6f44dd8bc303d1e0886ddf,RJ,niteroi,2017-09
7cbfebc445a5d4ea7afdb234b2fdf8e1,MG,uberlandia,
497db5f1fc90fcebaf46db20c30e61df,RJ,niteroi,
7aaa6cf7b25e27a1b2ca4351a7ee4cae,CE,fortaleza,2018-03
cbbdfbfb1ecf0ef3bbcce28bfde6e8ee,AL,interior,2017-03
1b40feb0eedd9c5aac1f3b7fd0e9fbef,RJ,nova iguacu,2018-05
b42de3ee24905abc5c2ce16ba7688e9e,SP,sao paulo,2017-01
6daddbdeeb3310f2f52c84f5e5b60c62,SP,guarulhos,2017-11
58b6cbfda3dceaafd9f79cab8bec4a84,SP,guarulhos,2017-11
f9d5bdc836bce0a1acf7d0cc318ad68a,RJ,niteroi,2018-07
8dda5ecca6b5b3f91036ae4dd73fc6d9,PA,interior,
5eacc8cf48cade2dc9fee5f2e2eed4c8,SP,sao paulo,2017-06
ee3def7ad4bd0d1967dea340edd1c0ba,RJ,nova iguacu,2018-06
7371e3f28de1cbd1ef494abb4e4d850c,SP,campinas,
4cda72bb1efa11ca673395052f226268,AM,interior,2017-01
f471af6ea4f71f8cdaf6ac4a759ed57e,SP,sao paulo,2017-10
a3bdce39a3adacbff3eae15e3e84d51f,MG,contagem,2017-04
bca3e7afd64f16cbbc5c9a761f823fd4,MG,belo horizonte,2017-11
93653add220cef8fd3afaf32cd2a7fea,SP,campinas,
fee9acdf4ad077f37be49bffed073ee5,SP,sao paulo,2017-02
e8d8cd419baeab57c1fa318504c29b68,RJ,rio de janeiro,
e8ac870f9e9b974fd8fccb5bd963e5ac,ES,vitoria,2017-05
1b3acd535d0cec66bbecfbe3b8d24e5b,SP,santo andre,2018-07
dc37b175046d31dcaabc7ad4cef33f13,SP,santo andre,2017-05
b13631995cb4a037a0a9efaca0b53793,SP,santo andre,2017-06
df84ca3b8dbf76a5034dbdffebcd0fcc,SC,florianopolis,2018-06
fcec59b5c99e5dbcc5ccafb4310bcbbc,SP,sao paulo,2017-04
e652af52ebacab01835ba195693cfa62,SP,campinas,2017-03
9eafaab13575b8ccdec50e0bda0cf36c,ES,vitoria,
e690ebedc546ede18b84cea2a8838c60,SP,campinas,
a7cbd81aecc93296ae2b674bf63ef6da,SP,santo andre,2017-04
eeb5dfd4ec1d6d00aefcb27efcebfcc4,GO,goiania,
3eb57198d2ad8a4bb0b211eec7bdfada,SP,santo andre,
06b880ead4014cd0e6df1db32e26686d,RJ,niteroi,2017-03
82efd95be12e5fc49afb958a8facb0df,BA,feira de santana,2017-04
7568f730322f4ee3fd9bc2aa8d22c9b5,RJ,nova iguacu,2017-12
1f8aca47100f32a7cda57ab9c1cbe0da,AM,interior,2017-08
eb2e1e7fc8e5ac8dbf0811ef13cb3e99,DF,brasilia,2017-07
8de96b580e60c5a8e1c30eb62305b6cb,SP,campinas,
7aee2fba1ccbf3edfba6f5cde6a8deed,PE,recife,2017-01
58ebacc604fec3198c4dbd4bfa438c0b,PR,londrina,2018-03
eeb39ec3e08e0f8f89f2f20187180e8b,SP,santo andre,2017-03
5843ef31f6adfa319dabaf97bef7cf48,RJ,niteroi,2017-03
dbc17b5b2a4c9dce91b7fe351f8fc8bb,MG,contagem,
fc5ba2ec6d4fdf94ce3a73e93dd4b91a,RJ,rio de janeiro,2018-06
5b3ab7ac4a508b3cc72eedce3143cf58,SP,santos,
34dcec1aca5a4ab5b5f7090b063a049e,SP,sao paulo,2017-12
130c55ac6c3aaec4de3eb6fd5b7b3aee,SP,sao paulo,
23f6e6f622cd5d4cf88a2ebacb9c6a1a,ES,vitoria,2018-01
c698720bf4f5c556acbc0c1ffd40e2c1,SP,santo andre,2017-07
ae473131ced6adabeaaa1caefa05e2fc,PR,londrina,2017-12
ea8dfc624d7bf3eb0c9982a2a6939fa1,SP,santo andre,2018-01
2ac10178b7eae9f22ae9f9d4d601eea3,SP,santo andre,
cf77d54dfe0a8ad20cc76edd7eeb7749,SP,santos,2017-05
a57af935e0b372458b90ceab2724f419,SC,joinville,2017-03
1c9bedd7bd1aba7f48223cb99cbb5ac1,SP,guarulhos,2018-06
b1afda4ac4c8ceabf45e5fca8a05a5ab,SC,florianopolis,2018-06
0dcccadf7bece9dddbb1cd9d9bfd8fd8,MG,belo horizonte,
abe85cd10ddfbca1adb599cf1f9c6d9b,SC,florianopolis,2017-07
ef8afafffe4dfdc2477c766c3fc8fce6,SP,santos,2017-11
02f726ba846bae9c2b5ed11be3a3cda1,MG,contagem,2017-02
d52e52fb1e74abe5e27dc4d619aaec9d,SP,sao paulo,2018-06
7aecd9e92edf20fa5abc5fb39d28c1cf,SP,campinas,
ed2b6efd917fde599ddbefa46e65abb0,MG,belo horizonte,2017-06
ebad97ca6df26bacb7dfc4e42cd4d68c,MG,contagem,2017-09
b44dc2a6c23c67fecc54b6990b1b7df0,SC,florianopolis,2017-01
be8edbbfd22786bfa7ffdd0ff767be04,PE,recife,2017-09
51ef8fa4c4316e203aad6ccd73a153aa,SP,santos,2017-09
761bcb6ece29febcf1e4afc1514eba4e,MG,contagem,
6ea0bba5ed06604a1eaaceda1ab1ca45,SP,guarulhos,2018-08
eefabafcf42528b1d43ec23b474c798a,PA,interior,2017-03
9cd8a147d421af4b1aca925ac32050e1,RN,interior,
9d10fec24adbba1da894a6d086b9f30b,RJ,rio de janeiro,
ed6642e6ce41c3ff2bb02c1b475be68e,RJ,nova iguacu,2017-11
cdcbcdbce4ade0a0e9eac0ce02bc285a,SP,santos,2018-03
06dcd179655dd8d68ef9db2da2912456,MG,contagem,2017-04
2ccefb17fc5d324412af8e5be1b0e7e2,SP,santo andre,2017-11
fbee5307f8607fa5260b0f5cefda6813,SP,sao paulo,2017-05
efea8e224d038d4f0e9f4ece1bbc1b82,SP,guarulhos,2017-06
780c286d514adc6a68ad3a6bbea8ffd1,SP,campinas,2017-08
bd4fcfccd93e1df0dbea7facde68e8e0,CE,fortaleza,2018-01
9e31d1f9fcadd5d6bf18cf6ceb6736b7,SP,sao paulo,2017-06
fd9bc63f897ace6438e9ad8a11e6b96f,PR,londrina,2017-11
ffdb30931ce2a121fdce81fcd3fce117,SC,joinville,
a237a1e3ecae04bdbe255728dc0d2ad9,DF,brasilia,
899fdbaf98812d41a1a8dcf3e631b9db,MG,uberlandia,2018-04
acbae0cfffeb6ed88758fc2ef996aaae,SP,santos,2017-08
c2befcde6f60aeceddb7d026bcaab7fc,PB,interior,2017-04
33e9bd3cc0edcf7c0df7bb30104aa144,MG,uberlandia,2018-07
cceb2dd1c1bba86c7ebd2653defffdba,RJ,rio de janeiro,2017-06
1dfdcbb18bbf9bd6cbbd7a855eaaf0fc,SC,florianopolis,
edcc5afc8ac592f69b34bc018560247e,SP,guarulhos,2017-06
fdd26e59f1ae23dbdb088cdf7ab7a6f8,SP,sao paulo,2017-04
dc3e5d0f088b8c9b91ccbbb34d944eef,RJ,nova iguacu,2017-06
24893ede498b4ab591beaa35c97c6fb5,MG,belo horizonte,2017-04
5f43cf819bfdc6d53cebb5b586d05d8e,RJ,rio de janeiro,2018-07
f1b2dffda5aea20f27be32bd9edfe85e,MG,uberlandia,2017-08
